page,type,raw,translation,note
152,词组,still other firms have cropped up,还有另一些公司冒了出来,crop up＝突然出现、涌现（如庄稼冒头）；still other＝除此之外还有的。
152,术语,tertiary data vendors,三级数据商,对接众多一二级数据商、提供统一访问并维护证券主档的供应商；tertiary＝第三级的。
152,多义,presently,稍后；一会儿,本句义“不久之后（将讨论）”；常见义“目前、现在”；两义并存，需靠语境判断。
152,语法,"as much benefit as they offer in terms of ease, tertiary data vendors do add another layer between the quant and the original data",尽管三级数据商在便利性上好处多多，但它们确实在量化机构与原始数据之间又加了一层。,as much benefit as they offer＝though they offer much benefit，让步倒装结构；do add 中 do 表强调。
152,生词,egregious,极其明显、严重的（问题）,专指坏事坏得离谱、触目惊心；如 egregious error（重大错误）。
152,词组,as we alluded to already,正如我们已经提到的,allude to＝间接提及、暗指；名词 allusion（暗指、典故），辨析 illusion（幻觉）。
153,多义,the system has nothing to go on,系统没有任何可依据的东西,go on 本句义“依据、凭借”（多用于 nothing/little to go on）；常见义“继续；发生”。
153,多义,by withholding just some portion of the data,只缺失/扣下一部分数据,withhold 本句义“未提供、扣住不给”；金融语境常见义“预扣”（withholding tax 预提税）。
153,生词,erroneous computations,错误的（计算）,erroneous＝含有错误的；名词 error；重音在第二音节。
153,生词,act rashly,轻率行事,rash＝鲁莽草率的（另一名词义“皮疹”）；rashly＝未经深思地。
153,难句,"However, there is a very different implication to the model thinking the price is now zero (e.g., if we were long the instrument, we’d be showing a 100 percent loss on the position) versus thinking that the price is unknown at the moment.",然而，模型“认为价格现在是零”（例如若我们持有多头，就会显示头寸亏损100%）与“认为价格暂时未知”，两者的含义截然不同。,"implication to A versus B 结构：A、B 是两个动名词复合结构（the model thinking...）；括号内为虚拟条件句 if we were..., we’d be...。"
153,术语,interpolate,插值,利用缺失点前后的已知数值推算中间合理值的方法；辨析 extrapolate（外推）。
153,术语,back-fill missing data points,回填缺失数据点,用推算值补齐历史数据库中缺失记录的做法，主要用于历史数据而非实时数据。
154,多义,advertise itself as being anything other than pounds,标明自己不是以英镑计价,advertise 本句义“表明、显示（自身属性）”；常见义“做广告”；anything other than＝除…以外的任何东西。
154,生词,problems can abound,问题会层出不穷；比比皆是,abound＝大量存在（不及物动词）；abound in/with＝盛产。
154,难句,"This can result in the model being told that the price has spiked dramatically upward, which can cause all sorts of other mayhem (e.g., a naïve system without data checks might want to short the stock aggressively if it suddenly and inexplicably jumped 100X in an instant).",这会让模型误以为价格剧烈飙升，进而引发种种混乱（例如，一个没有数据校验的天真系统看到价格瞬间莫名暴涨100倍，可能会想激进地做空这只股票）。,result in＋动名词复合结构 the model being told...；which 指代前面整件事；括号内 if 条件句说明触发情形；inexplicably＝莫名其妙地。
154,词组,cause all sorts of other mayhem,引发种种混乱,mayhem＝大混乱、乱局；常与 cause/create 搭配。
154,术语,bad prints,坏点；错误成交记录,print 指交易所打出的一笔成交记录；bad print 即从未真实发生或记录有误的数据点。
154,术语,a spike filter,尖峰过滤器,监测异常巨大的瞬间价格跳动并将其平滑或剔除的数据清洗工具。
154,词组,smooth these out,把这些（尖峰）抹平,smooth out＝平滑掉、消除起伏；与 eliminate altogether（彻底剔除）相对。
154,词组,regained virtually all that ground in a matter of seconds,在短短几秒内收复了几乎全部失地,regain ground＝收复失地（军事比喻）；in a matter of seconds＝仅仅几秒之内。
155,多义,A spike filter might well have called this a bad print,（过滤器）很可能会把这判定为坏点,might well have done＝很可能已经/本来很可能会；call A B 此处义“把A判定为B”，非“打电话”。
155,难句,"Still another common approach, though useful only if there is more than one source for a given piece of data, is to cross-check a data set given by one provider against one provided by a second source.",还有一种常见做法——尽管只有当同一数据有不止一个来源时才可行——是把一家供应商给的数据集与第二家来源提供的数据集交叉核对。,主干 Still another common approach is to cross-check A against B；though useful only if... 为让步插入语，割裂主系表；given by 与 provided by 两个过去分词短语分别修饰两个数据集。
155,词组,cross-check,交叉核对,用另一独立来源的数据验证同一数据点；check A against B＝拿A对照B核验。
155,词组,a whole other ball of wax,完全是另一码事,美式习语，＝a completely different matter；whole other 口语强调“完全另外的”。
155,多义,not be actionable,不可据以行动（交易）的,actionable 本句义“可据以实际操作、成交的”；法律语境常见义“可提起诉讼的”。
155,多义,discount it,对它打折扣看待；不予重视,discount 本句为动词“降低其可信度、忽略”；常见义为名词“折扣”。
155,术语,corporate actions such as splits and dividends,拆股、分红等公司行为,corporate action＝影响股本或股价的公司事件（拆股、分红、并购等），历史数据须相应复权调整。
155,术语,adjust the back-history,调整历史价格序列（复权）,back-history＝向前回溯的历史数据；拆股后若不调整历史序列，价格会出现虚假跳空。
156,多义,the time series is shuffled,时间序列的顺序被打乱,shuffle 本句义“打乱次序”；常见义“洗牌；拖着脚走”。
156,难句,"But to do so requires storing one’s own data reliably in real time and writing software to check the timestamp of each and every data point against a system clock in a way that doesn’t slow the system down too much, making this a difficult problem to address.",但要做到这一点，就需要实时可靠地存储自有数据，并编写软件把每一个数据点的时间戳与系统时钟核对，同时还不能让系统慢太多——这使它成为一个棘手的难题。,主语为不定式 to do so；requires 后接两个并列动名词 storing... and writing...；in a way that... 定语从句限定核对方式；结尾 making... 分词短语表结果。
